device_id,latitude,longitude,snapshot_datetime,file_name,meta-data,collector_id,destination_request_id
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:30:16.388262,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:30:22.189179,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:30:26.820414,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:30:32.083185,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:30:36.430945,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:30:41.444955,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:30:46.366440,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:30:51.383709,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:30:56.588609,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:31:01.697443,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:31:06.395455,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:31:11.416032,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:31:16.381261,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:31:21.431578,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:31:26.434299,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:31:32.729272,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:31:36.589759,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:31:41.480654,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:31:46.508434,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:31:51.413383,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:31:56.402745,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:32:01.409834,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:32:06.445292,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:32:11.501624,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:32:29.966569,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:32:35.054620,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:32:39.936178,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:32:44.935590,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040339,31.1748041,2022-01-05 16:36:33.116122,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040354,31.1748048,2022-01-05 16:36:34.933793,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040354,31.1748048,2022-01-05 16:36:39.988983,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040349,31.1748049,2022-01-05 16:36:54.966297,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:36:59.831409,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:37:04.937784,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:37:09.931260,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:37:14.926847,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:37:19.959220,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:37:24.895726,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:37:30.233560,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:37:41.220120,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:37:45.030019,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:37:50.141332,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:37:54.962325,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:38:00.689286,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:38:04.957922,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:38:09.963168,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:38:14.919936,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:38:20.151503,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:38:24.914433,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:38:30.098128,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:38:35.545715,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:38:39.979095,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:39:00.769463,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:39:04.935725,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:39:09.966910,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:39:15.714004,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:39:20.598483,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:39:24.950103,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:39:30.717035,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:39:34.942873,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:39:39.975882,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:39:44.966210,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:39:50.518667,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:39:54.978947,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:40:00.076155,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:40:05.006678,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:40:10.068046,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:40:14.958205,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:40:19.980315,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:40:26.064763,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:40:29.927944,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:40:35.174453,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:40:39.996965,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:40:45.147571,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:40:50.001181,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:40:54.943204,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:41:00.404778,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:41:04.978059,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:41:10.023167,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:41:15.097294,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:41:20.129634,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:41:26.097518,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:41:30.197053,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:41:34.947112,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:41:55.566629,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:42:00.416676,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:42:04.950642,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:42:24.217181,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:42:29.229269,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:42:49.948010,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:42:55.017952,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:42:59.972777,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:43:04.891749,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:43:09.915435,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:43:14.989752,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:43:19.872570,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:43:24.895568,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:43:29.954633,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040375,31.1748072,2022-01-05 16:43:35.589629,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040342,31.1748044,2022-01-05 16:43:49.845341,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174807,2022-01-05 16:43:54.862421,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174807,2022-01-05 16:43:59.986485,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174807,2022-01-05 16:44:04.926225,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174807,2022-01-05 16:44:09.805667,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174807,2022-01-05 16:44:15.246786,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174807,2022-01-05 16:44:19.894750,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:44:24.942731,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:44:29.898282,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:44:34.961210,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:44:39.905113,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:45:51.085810,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:45:55.099459,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:00.095817,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:04.960955,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:09.808705,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:14.982863,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:19.880027,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:24.900334,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:29.897321,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:34.923222,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:39.878747,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:44.891004,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:49.968943,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:54.893207,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:46:59.910440,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:04.977572,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:09.914991,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:14.903325,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:19.958060,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:24.920344,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:30.559682,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:34.958478,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:40.155668,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:44.921779,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:49.936923,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:54.877694,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:47:59.879206,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:04.911599,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:09.924664,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:14.922543,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:19.862674,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:24.909351,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:29.911573,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:34.949603,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
b8e1d679ea29c711,27.2040366,31.174809,2022-01-05 16:48:40.038544,tagaddod-d8ffe--MsZkGFSCtYxntenMuVF-export ,,,
